case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0282,Automatic,1,ok,2663.751,367,2,1,0,0,2305843009213693967:364;2305843009213693973:3,Symbolica_default,cached_powers_Q,96,162,1.086,BalancedZippelSeparated
fire7_nb0_rank0283,Automatic,1,ok,2899.052,422,2,1,0,0,2305843009213693967:419;2305843009213693973:3,Symbolica_default,cached_powers_Q,174,95,1.109,BalancedZippelSeparated
fire7_nb0_rank0284,Automatic,1,ok,2213.539,301,2,1,0,0,2305843009213693967:298;2305843009213693973:3,Symbolica_default,cached_powers_Q,139,108,1.116,BalancedZippelSeparated
fire7_nb0_rank0285,Automatic,1,ok,2332.829,357,2,1,0,0,2305843009213693967:354;2305843009213693973:3,Symbolica_default,cached_powers_Q,166,85,1.261,BalancedZippelSeparated
fire7_nb0_rank0286,Automatic,1,ok,2786.522,406,2,1,0,0,2305843009213693967:403;2305843009213693973:3,Symbolica_default,cached_powers_Q,175,90,1.126,BalancedZippelSeparated
fire7_nb0_rank0287,Automatic,1,ok,1829.748,278,2,1,0,0,2305843009213693967:275;2305843009213693973:3,Symbolica_default,cached_powers_Q,171,64,1.100,BalancedZippelSeparated
fire7_nb0_rank0288,Automatic,1,ok,3309.554,516,2,1,0,0,2305843009213693967:513;2305843009213693973:3,Symbolica_default,cached_powers_Q,198,60,0.923,BalancedZippelSeparated
fire7_nb0_rank0289,Automatic,1,ok,2409.620,395,2,1,0,0,2305843009213693967:392;2305843009213693973:3,Symbolica_default,cached_powers_Q,196,48,1.147,BalancedZippelSeparated
fire7_nb0_rank0290,Automatic,1,ok,2931.921,494,2,1,0,0,2305843009213693967:491;2305843009213693973:3,Symbolica_default,cached_powers_Q,198,65,1.222,BalancedZippelSeparated
fire7_nb0_rank0291,Automatic,1,ok,37657.544,406,2,1,0,0,2305843009213693967:403;2305843009213693973:3,Symbolica_default,cached_powers_Q,175,90,1.174,BalancedZippelSeparated
fire7_nb0_rank0292,Automatic,1,ok,22950.553,338,2,1,0,0,2305843009213693967:335;2305843009213693973:3,Symbolica_default,cached_powers_Q,162,72,1.726,BalancedZippelSeparated
fire7_nb0_rank0293,Automatic,1,ok,28344.706,313,2,1,0,0,2305843009213693967:310;2305843009213693973:3,Symbolica_default,cached_powers_Q,198,40,1.598,BalancedZippelSeparated
fire7_nb0_rank0294,Automatic,1,ok,28451.536,336,2,1,0,0,2305843009213693967:333;2305843009213693973:3,Symbolica_default,cached_powers_Q,173,66,1.584,BalancedZippelSeparated
fire7_nb0_rank0295,Automatic,1,ok,23521.966,335,2,1,0,0,2305843009213693967:332;2305843009213693973:3,Symbolica_default,cached_powers_Q,171,72,0.916,BalancedZippelSeparated
fire7_nb0_rank0296,Automatic,1,ok,27482.773,342,2,1,0,0,2305843009213693967:339;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,102,1.583,BalancedZippelSeparated
fire7_nb0_rank0297,Automatic,1,ok,27021.051,298,2,1,0,0,2305843009213693967:295;2305843009213693973:3,Symbolica_default,cached_powers_Q,179,54,2.057,BalancedZippelSeparated
fire7_nb0_rank0298,Automatic,1,ok,2455.520,350,2,1,0,0,2305843009213693967:347;2305843009213693973:3,Symbolica_default,cached_powers_Q,184,54,1.189,BalancedZippelSeparated
fire7_nb0_rank0299,Automatic,1,ok,3190.103,515,2,1,0,0,2305843009213693967:512;2305843009213693973:3,Symbolica_default,cached_powers_Q,198,60,1.075,BalancedZippelSeparated
fire7_nb0_rank0300,Automatic,1,ok,2673.520,345,2,1,0,0,2305843009213693967:342;2305843009213693973:3,Symbolica_default,cached_powers_Q,184,54,1.004,BalancedZippelSeparated
fire7_nb0_rank0301,Automatic,1,ok,3142.673,390,2,1,0,0,2305843009213693967:387;2305843009213693973:3,Symbolica_default,cached_powers_Q,148,95,1.711,BalancedZippelSeparated
fire7_nb0_rank0302,Automatic,1,ok,3013.422,390,2,1,0,0,2305843009213693967:387;2305843009213693973:3,Symbolica_default,cached_powers_Q,148,95,1.795,BalancedZippelSeparated
fire7_nb0_rank0303,Automatic,1,ok,2618.730,362,2,1,0,0,2305843009213693967:359;2305843009213693973:3,Symbolica_default,cached_powers_Q,168,85,1.114,BalancedZippelSeparated
fire7_nb0_rank0304,Automatic,1,ok,2229.840,307,2,1,0,0,2305843009213693967:304;2305843009213693973:3,Symbolica_default,cached_powers_Q,184,56,1.031,BalancedZippelSeparated
fire7_nb0_rank0305,Automatic,1,ok,1990.728,273,2,1,0,0,2305843009213693967:270;2305843009213693973:3,Symbolica_default,cached_powers_Q,162,64,0.818,BalancedZippelSeparated
fire7_nb0_rank0306,Automatic,1,ok,2339.730,357,2,1,0,0,2305843009213693967:354;2305843009213693973:3,Symbolica_default,cached_powers_Q,165,72,1.002,BalancedZippelSeparated
fire7_nb0_rank0307,Automatic,1,ok,24495.630,334,2,1,0,0,2305843009213693967:331;2305843009213693973:3,Symbolica_default,cached_powers_Q,167,65,1.176,BalancedZippelSeparated
fire7_nb0_rank0308,Automatic,1,ok,17759.532,312,2,1,0,0,2305843009213693967:309;2305843009213693973:3,Symbolica_default,cached_powers_Q,90,154,1.075,BalancedZippelSeparated
fire7_nb0_rank0309,Automatic,1,ok,2399.230,367,2,1,0,0,2305843009213693967:364;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,90,1.068,BalancedZippelSeparated
fire7_nb0_rank0310,Automatic,1,ok,2325.049,395,2,1,0,0,2305843009213693967:392;2305843009213693973:3,Symbolica_default,cached_powers_Q,181,48,1.083,BalancedZippelSeparated
