case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0003,FireFly_scan,3,ok,361152.619,5285,2,,,,9223372036854775643:141;9223372036854775783:5144,FireFly_default,cached_powers_Q,753,243,,
fire7_nb0_rank0003,Automatic,3,ok,27439.184,1452,2,1,0,0,2305843009213693967:1449;2305843009213693973:3,Symbolica_default,cached_powers_Q,753,243,5.546,BalancedZippelSeparated
fire7_nb0_rank0003,BalancedZippelSeparated,3,ok,27497.834,1632,2,1,0,0,2305843009213693967:1629;2305843009213693973:3,Symbolica_default,cached_powers_Q,753,243,5.834,BalancedZippelSeparated
fire7_nb0_rank0003,FireFly_default,3,ok,1686199.402,13871,3,,,,9223372036854775549:1;9223372036854775643:1948;9223372036854775783:11922,FireFly_default,cached_powers_Q,753,243,,
fire7_nb0_rank0004,BalancedZippelSeparated,1,ok,21598.805,1448,2,1,0,0,2305843009213693967:1445;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,7.519,BalancedZippelSeparated
fire7_nb0_rank0004,FireFly_default,1,ok,1572996.793,13487,3,,,,9223372036854775549:1;9223372036854775643:1899;9223372036854775783:11587,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0004,FireFly_scan,1,ok,340590.557,5264,2,,,,9223372036854775643:141;9223372036854775783:5123,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0004,Automatic,1,ok,21721.274,1277,2,1,0,0,2305843009213693967:1274;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,7.452,BalancedZippelSeparated
fire7_nb0_rank0004,FireFly_default,2,ok,1566999.093,13487,3,,,,9223372036854775549:1;9223372036854775643:1899;9223372036854775783:11587,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0004,FireFly_scan,2,ok,342298.874,5264,2,,,,9223372036854775643:141;9223372036854775783:5123,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0004,Automatic,2,ok,21833.665,1277,2,1,0,0,2305843009213693967:1274;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,7.421,BalancedZippelSeparated
fire7_nb0_rank0004,BalancedZippelSeparated,2,ok,21595.003,1448,2,1,0,0,2305843009213693967:1445;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,7.465,BalancedZippelSeparated
fire7_nb0_rank0004,FireFly_scan,3,ok,342795.945,5264,2,,,,9223372036854775643:141;9223372036854775783:5123,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0004,Automatic,3,ok,21635.454,1277,2,1,0,0,2305843009213693967:1274;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,7.422,BalancedZippelSeparated
fire7_nb0_rank0004,BalancedZippelSeparated,3,ok,21539.473,1448,2,1,0,0,2305843009213693967:1445;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,7.311,BalancedZippelSeparated
fire7_nb0_rank0004,FireFly_default,3,ok,1699693.328,13487,3,,,,9223372036854775549:1;9223372036854775643:1899;9223372036854775783:11587,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0005,BalancedZippelSeparated,1,ok,23928.112,1608,2,1,0,0,2305843009213693967:1605;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,10.536,BalancedZippelSeparated
fire7_nb0_rank0005,FireFly_default,1,ok,1702743.888,12599,3,,,,9223372036854775549:1;9223372036854775643:2040;9223372036854775783:10558,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0005,FireFly_scan,1,ok,358991.541,5203,2,,,,9223372036854775643:139;9223372036854775783:5064,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0005,Automatic,1,ok,23817.422,1408,2,1,0,0,2305843009213693967:1405;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,7.338,BalancedZippelSeparated
fire7_nb0_rank0005,FireFly_default,2,ok,1686918.004,12599,3,,,,9223372036854775549:1;9223372036854775643:2040;9223372036854775783:10558,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0005,FireFly_scan,2,ok,358625.020,5203,2,,,,9223372036854775643:139;9223372036854775783:5064,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0005,Automatic,2,ok,30773.226,1408,2,1,0,0,2305843009213693967:1405;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,9.524,BalancedZippelSeparated
fire7_nb0_rank0005,BalancedZippelSeparated,2,ok,24248.943,1608,2,1,0,0,2305843009213693967:1605;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,10.752,BalancedZippelSeparated
