case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank1543,Automatic,1,ok,411.302,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,35,8,0.554,BalancedZippelSeparated
fire7_nb0_rank1544,Automatic,1,ok,794.393,150,2,1,0,0,2305843009213693967:147;2305843009213693973:3,Symbolica_default,cached_powers_Q,38,14,0.573,BalancedZippelSeparated
fire7_nb0_rank1545,Automatic,1,ok,525.122,120,2,1,0,0,2305843009213693967:117;2305843009213693973:3,Symbolica_default,cached_powers_Q,35,12,0.602,BalancedZippelSeparated
fire7_nb0_rank1546,Automatic,1,ok,711.153,115,2,1,0,0,2305843009213693967:112;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,10,0.402,BalancedZippelSeparated
fire7_nb0_rank1547,Automatic,1,ok,692.953,125,2,1,0,0,2305843009213693967:122;2305843009213693973:3,Symbolica_default,cached_powers_Q,39,9,0.569,BalancedZippelSeparated
fire7_nb0_rank1548,Automatic,1,ok,489.732,108,2,1,0,0,2305843009213693967:105;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,15,0.596,BalancedZippelSeparated
fire7_nb0_rank1549,Automatic,1,ok,734.763,116,2,1,0,0,2305843009213693967:113;2305843009213693973:3,Symbolica_default,cached_powers_Q,28,21,0.408,BalancedZippelSeparated
fire7_nb0_rank1550,Automatic,1,ok,428.292,85,2,1,0,0,2305843009213693967:82;2305843009213693973:3,Symbolica_default,cached_powers_Q,35,10,0.570,BalancedZippelSeparated
fire7_nb0_rank1551,Automatic,1,ok,978.614,148,2,1,0,0,2305843009213693967:145;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,10,0.493,BalancedZippelSeparated
fire7_nb0_rank1552,Automatic,1,ok,720.123,114,2,1,0,0,2305843009213693967:111;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,27,0.398,BalancedZippelSeparated
fire7_nb0_rank1553,Automatic,1,ok,760.022,135,2,1,0,0,2305843009213693967:132;2305843009213693973:3,Symbolica_default,cached_powers_Q,39,9,0.670,BalancedZippelSeparated
fire7_nb0_rank1554,Automatic,1,ok,630.542,104,2,1,0,0,2305843009213693967:101;2305843009213693973:3,Symbolica_default,cached_powers_Q,21,24,0.712,BalancedZippelSeparated
fire7_nb0_rank1555,Automatic,1,ok,497.661,108,2,1,0,0,2305843009213693967:105;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,10,0.558,BalancedZippelSeparated
fire7_nb0_rank1556,Automatic,1,ok,696.432,105,2,1,0,0,2305843009213693967:102;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,24,0.409,BalancedZippelSeparated
fire7_nb0_rank1557,Automatic,1,ok,893.233,114,2,1,0,0,2305843009213693967:111;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,10,0.517,BalancedZippelSeparated
fire7_nb0_rank1558,Automatic,1,ok,361.531,90,2,1,0,0,2305843009213693967:87;2305843009213693973:3,Symbolica_default,cached_powers_Q,22,15,0.356,BalancedZippelSeparated
fire7_nb0_rank1559,Automatic,1,ok,881.943,113,2,1,0,0,2305843009213693967:110;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,27,0.685,BalancedZippelSeparated
fire7_nb0_rank1560,Automatic,1,ok,975.274,113,2,1,0,0,2305843009213693967:110;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,27,0.499,BalancedZippelSeparated
fire7_nb0_rank1561,Automatic,1,ok,841.183,103,2,1,0,0,2305843009213693967:100;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,10,0.745,BalancedZippelSeparated
fire7_nb0_rank1562,Automatic,1,ok,1107.114,135,2,1,0,0,2305843009213693967:132;2305843009213693973:3,Symbolica_default,cached_powers_Q,27,20,0.566,BalancedZippelSeparated
fire7_nb0_rank1563,Automatic,1,ok,740.473,124,2,1,0,0,2305843009213693967:121;2305843009213693973:3,Symbolica_default,cached_powers_Q,33,14,0.767,BalancedZippelSeparated
fire7_nb0_rank1564,Automatic,1,ok,931.153,89,2,1,0,0,2305843009213693967:86;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,20,0.549,BalancedZippelSeparated
fire7_nb0_rank1565,Automatic,1,ok,1156.894,93,2,1,0,0,2305843009213693967:90;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,20,0.526,BalancedZippelSeparated
fire7_nb0_rank1566,Automatic,1,ok,1284.174,136,2,1,0,0,2305843009213693967:133;2305843009213693973:3,Symbolica_default,cached_powers_Q,33,14,0.549,BalancedZippelSeparated
fire7_nb0_rank1567,Automatic,1,ok,918.434,123,2,1,0,0,2305843009213693967:120;2305843009213693973:3,Symbolica_default,cached_powers_Q,39,10,0.766,BalancedZippelSeparated
fire7_nb0_rank1568,Automatic,1,ok,802.403,86,2,1,0,0,2305843009213693967:83;2305843009213693973:3,Symbolica_default,cached_powers_Q,22,14,0.782,BalancedZippelSeparated
fire7_nb0_rank1569,Automatic,1,ok,937.854,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,15,0.546,BalancedZippelSeparated
fire7_nb0_rank1570,Automatic,1,ok,1047.754,134,2,1,0,0,2305843009213693967:131;2305843009213693973:3,Symbolica_default,cached_powers_Q,33,14,0.552,BalancedZippelSeparated
fire7_nb0_rank1571,Automatic,1,ok,881.743,96,2,1,0,0,2305843009213693967:93;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,15,0.773,BalancedZippelSeparated
fire7_nb0_rank1572,Automatic,1,ok,988.954,134,2,1,0,0,2305843009213693967:131;2305843009213693973:3,Symbolica_default,cached_powers_Q,33,14,0.806,BalancedZippelSeparated
fire7_nb0_rank1573,Automatic,1,ok,827.323,97,2,1,0,0,2305843009213693967:94;2305843009213693973:3,Symbolica_default,cached_powers_Q,32,5,0.442,BalancedZippelSeparated
fire7_nb0_rank1574,Automatic,1,ok,726.282,100,2,1,0,0,2305843009213693967:97;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,15,0.740,BalancedZippelSeparated
fire7_nb0_rank1575,Automatic,1,ok,644.962,104,2,1,0,0,2305843009213693967:101;2305843009213693973:3,Symbolica_default,cached_powers_Q,35,6,0.728,BalancedZippelSeparated
fire7_nb0_rank1576,Automatic,1,ok,683.292,134,2,1,0,0,2305843009213693967:131;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,9,0.522,BalancedZippelSeparated
fire7_nb0_rank1577,Automatic,1,ok,869.553,88,2,1,0,0,2305843009213693967:85;2305843009213693973:3,Symbolica_default,cached_powers_Q,25,12,0.742,BalancedZippelSeparated
fire7_nb0_rank1578,Automatic,1,ok,785.332,111,2,1,0,0,2305843009213693967:108;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,27,0.725,BalancedZippelSeparated
fire7_nb0_rank1579,Automatic,1,ok,1051.443,145,2,1,0,0,2305843009213693967:142;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,24,0.728,BalancedZippelSeparated
fire7_nb0_rank1580,Automatic,1,ok,966.603,111,2,1,0,0,2305843009213693967:108;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,27,0.767,BalancedZippelSeparated
fire7_nb0_rank1581,Automatic,1,ok,960.993,107,2,1,0,0,2305843009213693967:104;2305843009213693973:3,Symbolica_default,cached_powers_Q,20,27,0.810,BalancedZippelSeparated
fire7_nb0_rank1582,Automatic,1,ok,695.452,91,2,1,0,0,2305843009213693967:88;2305843009213693973:3,Symbolica_default,cached_powers_Q,26,8,0.471,BalancedZippelSeparated
fire7_nb0_rank1583,Automatic,1,ok,855.503,89,2,1,0,0,2305843009213693967:86;2305843009213693973:3,Symbolica_default,cached_powers_Q,18,25,0.738,BalancedZippelSeparated
fire7_nb0_rank1584,Automatic,1,ok,593.912,92,2,1,0,0,2305843009213693967:89;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,9,0.763,BalancedZippelSeparated
fire7_nb0_rank1585,Automatic,1,ok,999.933,102,2,1,0,0,2305843009213693967:99;2305843009213693973:3,Symbolica_default,cached_powers_Q,35,6,0.523,BalancedZippelSeparated
fire7_nb0_rank1586,Automatic,1,ok,910.043,101,2,1,0,0,2305843009213693967:98;2305843009213693973:3,Symbolica_default,cached_powers_Q,32,10,0.767,BalancedZippelSeparated
fire7_nb0_rank1587,Automatic,1,ok,884.713,92,2,1,0,0,2305843009213693967:89;2305843009213693973:3,Symbolica_default,cached_powers_Q,25,15,0.761,BalancedZippelSeparated
fire7_nb0_rank1588,Automatic,1,ok,1210.404,102,2,1,0,0,2305843009213693967:99;2305843009213693973:3,Symbolica_default,cached_powers_Q,35,6,0.488,BalancedZippelSeparated
fire7_nb0_rank1589,Automatic,1,ok,628.482,88,2,1,0,0,2305843009213693967:85;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,12,0.765,BalancedZippelSeparated
fire7_nb0_rank1590,Automatic,1,ok,881.863,84,2,1,0,0,2305843009213693967:81;2305843009213693973:3,Symbolica_default,cached_powers_Q,20,20,0.622,BalancedZippelSeparated
fire7_nb0_rank1591,Automatic,1,ok,751.323,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,4,0.454,BalancedZippelSeparated
fire7_nb0_rank1592,Automatic,1,ok,904.193,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,28,0.504,BalancedZippelSeparated
fire7_nb0_rank1593,Automatic,1,ok,943.983,120,2,1,0,0,2305843009213693967:117;2305843009213693973:3,Symbolica_default,cached_powers_Q,18,26,0.525,BalancedZippelSeparated
fire7_nb0_rank1594,Automatic,1,ok,906.263,106,2,1,0,0,2305843009213693967:103;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,12,0.513,BalancedZippelSeparated
fire7_nb0_rank1595,Automatic,1,ok,487.311,122,2,1,0,0,2305843009213693967:119;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,6,0.560,BalancedZippelSeparated
fire7_nb0_rank1596,Automatic,1,ok,635.052,92,2,1,0,0,2305843009213693967:89;2305843009213693973:3,Symbolica_default,cached_powers_Q,25,15,0.571,BalancedZippelSeparated
fire7_nb0_rank1597,Automatic,1,ok,444.881,96,2,1,0,0,2305843009213693967:93;2305843009213693973:3,Symbolica_default,cached_powers_Q,18,24,0.547,BalancedZippelSeparated
fire7_nb0_rank1598,Automatic,1,ok,690.462,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,20,24,0.385,BalancedZippelSeparated
fire7_nb0_rank1599,Automatic,1,ok,683.523,117,2,1,0,0,2305843009213693967:114;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,6,0.359,BalancedZippelSeparated
fire7_nb0_rank1600,Automatic,1,ok,637.072,115,2,1,0,0,2305843009213693967:112;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,42,0.367,BalancedZippelSeparated
fire7_nb0_rank1601,Automatic,1,ok,422.141,124,2,1,0,0,2305843009213693967:121;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,42,0.518,BalancedZippelSeparated
fire7_nb0_rank1602,Automatic,1,ok,691.963,103,2,1,0,0,2305843009213693967:100;2305843009213693973:3,Symbolica_default,cached_powers_Q,32,10,0.391,BalancedZippelSeparated
fire7_nb0_rank1603,Automatic,1,ok,636.932,96,2,1,0,0,2305843009213693967:93;2305843009213693973:3,Symbolica_default,cached_powers_Q,18,24,0.380,BalancedZippelSeparated
fire7_nb0_rank1604,Automatic,1,ok,589.862,88,2,1,0,0,2305843009213693967:85;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,12,0.586,BalancedZippelSeparated
fire7_nb0_rank1605,Automatic,1,ok,997.853,145,2,1,0,0,2305843009213693967:142;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,30,0.544,BalancedZippelSeparated
fire7_nb0_rank1606,Automatic,1,ok,929.104,101,2,1,0,0,2305843009213693967:98;2305843009213693973:3,Symbolica_default,cached_powers_Q,32,10,0.764,BalancedZippelSeparated
fire7_nb0_rank1607,Automatic,1,ok,649.322,79,2,1,0,0,2305843009213693967:76;2305843009213693973:3,Symbolica_default,cached_powers_Q,21,15,0.502,BalancedZippelSeparated
fire7_nb0_rank1608,Automatic,1,ok,1001.563,124,2,1,0,0,2305843009213693967:121;2305843009213693973:3,Symbolica_default,cached_powers_Q,27,18,0.551,BalancedZippelSeparated
fire7_nb0_rank1609,Automatic,1,ok,747.692,114,2,1,0,0,2305843009213693967:111;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,8,0.719,BalancedZippelSeparated
fire7_nb0_rank1610,Automatic,1,ok,931.073,95,2,1,0,0,2305843009213693967:92;2305843009213693973:3,Symbolica_default,cached_powers_Q,22,21,0.867,BalancedZippelSeparated
fire7_nb0_rank1611,Automatic,1,ok,572.922,87,2,1,0,0,2305843009213693967:84;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,9,0.770,BalancedZippelSeparated
fire7_nb0_rank1612,Automatic,1,ok,865.763,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,28,0.500,BalancedZippelSeparated
fire7_nb0_rank1613,Automatic,1,ok,995.964,124,2,1,0,0,2305843009213693967:121;2305843009213693973:3,Symbolica_default,cached_powers_Q,27,18,0.545,BalancedZippelSeparated
fire7_nb0_rank1614,Automatic,1,ok,703.153,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,27,15,0.530,BalancedZippelSeparated
fire7_nb0_rank1615,Automatic,1,ok,415.991,91,2,1,0,0,2305843009213693967:88;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,9,0.375,BalancedZippelSeparated
fire7_nb0_rank1616,Automatic,1,ok,618.292,93,2,1,0,0,2305843009213693967:90;2305843009213693973:3,Symbolica_default,cached_powers_Q,23,15,0.381,BalancedZippelSeparated
fire7_nb0_rank1617,Automatic,1,ok,459.912,111,2,1,0,0,2305843009213693967:108;2305843009213693973:3,Symbolica_default,cached_powers_Q,32,12,0.608,BalancedZippelSeparated
fire7_nb0_rank1618,Automatic,1,ok,822.383,93,2,1,0,0,2305843009213693967:90;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,18,0.763,BalancedZippelSeparated
fire7_nb0_rank1619,Automatic,1,ok,842.283,96,2,1,0,0,2305843009213693967:93;2305843009213693973:3,Symbolica_default,cached_powers_Q,18,24,0.478,BalancedZippelSeparated
fire7_nb0_rank1620,Automatic,1,ok,992.074,131,2,1,0,0,2305843009213693967:128;2305843009213693973:3,Symbolica_default,cached_powers_Q,23,24,0.519,BalancedZippelSeparated
fire7_nb0_rank1621,Automatic,1,ok,812.513,90,2,1,0,0,2305843009213693967:87;2305843009213693973:3,Symbolica_default,cached_powers_Q,25,15,0.473,BalancedZippelSeparated
fire7_nb0_rank1622,Automatic,1,ok,836.773,86,2,1,0,0,2305843009213693967:83;2305843009213693973:3,Symbolica_default,cached_powers_Q,25,15,0.464,BalancedZippelSeparated
fire7_nb0_rank1623,Automatic,1,ok,662.413,102,2,1,0,0,2305843009213693967:99;2305843009213693973:3,Symbolica_default,cached_powers_Q,27,18,0.744,BalancedZippelSeparated
fire7_nb0_rank1624,Automatic,1,ok,870.623,103,2,1,0,0,2305843009213693967:100;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,16,0.745,BalancedZippelSeparated
fire7_nb0_rank1625,Automatic,1,ok,566.132,87,2,1,0,0,2305843009213693967:84;2305843009213693973:3,Symbolica_default,cached_powers_Q,18,20,0.462,BalancedZippelSeparated
