case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
ibp_box2l_rank0001,Automatic,1,ok,4202.496,95,2,1,0,0,2305843009213693967:92;2305843009213693973:3,Symbolica_default,cached_powers_Q,38,8,2.407,CuytLeePruned
ibp_box2l_rank0002,Automatic,1,ok,60402.709,570,2,1,0,0,2305843009213693967:567;2305843009213693973:3,Symbolica_default,cached_powers_Q,257,111,29.150,CuytLeePruned
ibp_box2l_rank0003,Automatic,1,ok,46337.136,373,2,1,0,0,2305843009213693967:370;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,60,7.333,CuytLeePruned
ibp_box2l_rank0004,Automatic,1,ok,44020.057,333,2,1,0,0,2305843009213693967:330;2305843009213693973:3,Symbolica_default,cached_powers_Q,165,60,6.579,CuytLeePruned
