case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0006,FireFly_scan,3,ok,333650.300,4833,2,,,,9223372036854775643:137;9223372036854775783:4696,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,Automatic,3,ok,24456.729,1568,2,1,0,0,2305843009213693967:1565;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,3.917,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_scan,1,ok,258810.954,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,1,ok,19417.223,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,3.638,BalancedZippelSeparated
fire7_nb0_rank0007,Automatic,2,ok,25915.176,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,5.423,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_scan,2,ok,258101.480,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,FireFly_scan,3,ok,249998.667,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,3,ok,20197.336,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,3.781,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_scan,1,ok,261930.219,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,1,ok,20114.046,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.625,BalancedZippelSeparated
fire7_nb0_rank0008,Automatic,2,ok,19874.345,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.558,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_scan,2,ok,259562.488,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,FireFly_scan,3,ok,259539.298,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,3,ok,19969.465,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.657,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_scan,1,ok,190093.760,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,Automatic,1,ok,18445.987,1307,2,1,0,0,2305843009213693967:1304;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.467,BalancedZippelSeparated
fire7_nb0_rank0009,Automatic,2,ok,18566.278,1307,2,1,0,0,2305843009213693967:1304;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.595,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_scan,2,ok,190169.941,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,FireFly_scan,3,ok,191737.459,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,Automatic,3,ok,18307.896,1307,2,1,0,0,2305843009213693967:1304;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.696,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_scan,1,ok,313601.261,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,Automatic,1,ok,20641.219,1464,2,1,0,0,2305843009213693967:1461;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.382,BalancedZippelSeparated
fire7_nb0_rank0010,Automatic,2,ok,20478.218,1464,2,1,0,0,2305843009213693967:1461;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.282,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_scan,2,ok,315980.212,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,FireFly_scan,3,ok,314427.524,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,Automatic,3,ok,20902.450,1464,2,1,0,0,2305843009213693967:1461;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.478,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_scan,1,ok,310930.135,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,1,ok,29674.606,1480,2,1,0,0,2305843009213693967:1477;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,5.135,BalancedZippelSeparated
fire7_nb0_rank0011,Automatic,2,ok,29233.364,1480,2,1,0,0,2305843009213693967:1477;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,5.024,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_scan,2,ok,317863.151,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,FireFly_scan,3,ok,313015.485,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,3,ok,29409.955,1480,2,1,0,0,2305843009213693967:1477;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,4.353,BalancedZippelSeparated
fire7_nb0_rank0012,FireFly_scan,1,ok,160473.074,2647,2,,,,9223372036854775643:135;9223372036854775783:2512,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,Automatic,1,ok,14419.866,1094,2,1,0,0,2305843009213693967:1091;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,3.443,BalancedZippelSeparated
fire7_nb0_rank0012,Automatic,2,ok,14419.166,1094,2,1,0,0,2305843009213693967:1091;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,3.280,BalancedZippelSeparated
fire7_nb0_rank0012,FireFly_scan,2,ok,166126.943,2647,2,,,,9223372036854775643:135;9223372036854775783:2512,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,FireFly_scan,3,ok,173257.030,2647,2,,,,9223372036854775643:135;9223372036854775783:2512,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,Automatic,3,ok,20671.968,1094,2,1,0,0,2305843009213693967:1091;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,4.608,BalancedZippelSeparated
fire7_nb0_rank0013,FireFly_scan,1,ok,290242.444,3665,2,,,,9223372036854775643:131;9223372036854775783:3534,FireFly_default,cached_powers_Q,534,232,,
fire7_nb0_rank0013,Automatic,1,ok,23619.734,1268,2,1,0,0,2305843009213693967:1265;2305843009213693973:3,Symbolica_default,cached_powers_Q,534,232,4.736,BalancedZippelSeparated
