case,method,seed,probe_work,elapsed_us,probes,poles,attempts,thiele,linear_solves,num_terms,den_terms,degree_rows,separation_fallbacks
sparse3,BalancedZippelSeparated,5,0,378.942,186,0,1,6,0,4,3,6,1
sparse3,BalancedZippel,5,0,198.801,99,0,1,3,0,4,3,3,0
sparse3,CuytLee,5,0,355.651,175,0,1,4,15,4,3,0,0
sparse3,CuytLee,6,0,337.401,175,0,1,4,15,4,3,0,0
sparse3,BalancedZippel,6,0,206.231,99,0,1,3,0,4,3,3,0
sparse3,BalancedZippelSeparated,6,0,372.842,186,0,1,6,0,4,3,6,1
sparse3,CuytLee,7,0,337.301,175,0,1,4,15,4,3,0,0
sparse3,BalancedZippelSeparated,7,0,367.481,186,0,1,6,0,4,3,6,1
sparse3,BalancedZippel,7,0,194.851,99,0,1,3,0,4,3,3,0
sparse3,BalancedZippelSeparated,8,0,382.352,186,0,1,6,0,4,3,6,1
sparse3,CuytLee,8,0,337.572,175,0,1,4,15,4,3,0,0
sparse3,BalancedZippel,8,0,199.760,99,0,1,3,0,4,3,3,0
sparse3,BalancedZippel,9,0,219.121,99,0,1,3,0,4,3,3,0
sparse3,CuytLee,9,0,337.861,175,0,1,4,15,4,3,0,0
sparse3,BalancedZippelSeparated,9,0,369.832,186,0,1,6,0,4,3,6,1
sparse4,CuytLee,1,0,193.671,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippelSeparated,1,0,260.861,134,0,1,8,0,4,3,12,1
sparse4,BalancedZippel,1,0,125.900,70,0,1,4,0,4,3,6,0
sparse4,BalancedZippelSeparated,2,0,245.521,134,0,1,8,0,4,3,12,1
sparse4,CuytLee,2,0,196.691,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippel,2,0,128.861,70,0,1,4,0,4,3,6,0
sparse4,BalancedZippel,3,0,129.871,70,0,1,4,0,4,3,6,0
sparse4,CuytLee,3,0,203.770,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippelSeparated,3,0,240.052,134,0,1,8,0,4,3,12,1
sparse4,BalancedZippel,4,0,129.790,70,0,1,4,0,4,3,6,0
sparse4,BalancedZippelSeparated,4,0,235.941,134,0,1,8,0,4,3,12,1
sparse4,CuytLee,4,0,192.201,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippelSeparated,5,0,303.132,134,0,1,8,0,4,3,12,1
sparse4,BalancedZippel,5,0,125.360,70,0,1,4,0,4,3,6,0
sparse4,CuytLee,5,0,192.461,116,0,1,5,11,4,3,0,0
sparse4,CuytLee,6,0,190.891,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippel,6,0,131.141,70,0,1,4,0,4,3,6,0
sparse4,BalancedZippelSeparated,6,0,248.361,134,0,1,8,0,4,3,12,1
sparse4,CuytLee,7,0,193.091,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippelSeparated,7,0,246.081,134,0,1,8,0,4,3,12,1
sparse4,BalancedZippel,7,0,127.791,70,0,1,4,0,4,3,6,0
sparse4,BalancedZippelSeparated,8,0,261.201,134,0,1,8,0,4,3,12,1
sparse4,CuytLee,8,0,194.811,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippel,8,0,320.422,70,0,1,4,0,4,3,6,0
sparse4,BalancedZippel,9,0,135.640,70,0,1,4,0,4,3,6,0
sparse4,CuytLee,9,0,200.231,116,0,1,5,11,4,3,0,0
sparse4,BalancedZippelSeparated,9,0,245.611,134,0,1,8,0,4,3,12,1
homogeneous_shift,CuytLee,1,0,159.631,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippelSeparated,1,0,179.201,94,0,1,6,0,3,3,6,1
homogeneous_shift,BalancedZippel,1,0,87.661,49,0,1,3,0,3,3,3,0
homogeneous_shift,BalancedZippelSeparated,2,0,166.481,94,0,1,6,0,3,3,6,1
homogeneous_shift,CuytLee,2,0,158.110,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippel,2,0,88.641,49,0,1,3,0,3,3,3,0
homogeneous_shift,BalancedZippel,3,0,90.080,49,0,1,3,0,3,3,3,0
homogeneous_shift,CuytLee,3,0,154.720,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippelSeparated,3,0,173.381,94,0,1,6,0,3,3,6,1
homogeneous_shift,BalancedZippel,4,0,91.541,49,0,1,3,0,3,3,3,0
homogeneous_shift,BalancedZippelSeparated,4,0,161.471,94,0,1,6,0,3,3,6,1
homogeneous_shift,CuytLee,4,0,155.021,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippelSeparated,5,0,166.231,94,0,1,6,0,3,3,6,1
homogeneous_shift,BalancedZippel,5,0,88.720,49,0,1,3,0,3,3,3,0
homogeneous_shift,CuytLee,5,0,154.861,104,1,1,4,8,3,3,0,0
homogeneous_shift,CuytLee,6,0,156.351,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippel,6,0,91.470,49,0,1,3,0,3,3,3,0
homogeneous_shift,BalancedZippelSeparated,6,0,162.111,94,0,1,6,0,3,3,6,1
homogeneous_shift,CuytLee,7,0,153.031,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippelSeparated,7,0,164.591,94,0,1,6,0,3,3,6,1
homogeneous_shift,BalancedZippel,7,0,87.220,49,0,1,3,0,3,3,3,0
homogeneous_shift,BalancedZippelSeparated,8,0,177.231,94,0,1,6,0,3,3,6,1
homogeneous_shift,CuytLee,8,0,155.101,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippel,8,0,89.280,49,0,1,3,0,3,3,3,0
homogeneous_shift,BalancedZippel,9,0,91.101,49,0,1,3,0,3,3,3,0
homogeneous_shift,CuytLee,9,0,154.200,104,1,1,4,8,3,3,0,0
homogeneous_shift,BalancedZippelSeparated,9,0,162.801,94,0,1,6,0,3,3,6,1
dense_total3,CuytLee,1,0,377.401,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,1,0,661.272,255,0,1,6,0,35,20,36,1
dense_total3,BalancedZippel,1,0,386.642,142,0,1,3,0,35,20,18,0
dense_total3,BalancedZippelSeparated,2,0,646.992,255,0,1,6,0,35,20,36,1
dense_total3,CuytLee,2,0,380.102,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippel,2,0,374.361,142,0,1,3,0,35,20,18,0
dense_total3,BalancedZippel,3,0,378.252,142,0,1,3,0,35,20,18,0
dense_total3,CuytLee,3,0,361.762,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,3,0,660.543,255,0,1,6,0,35,20,36,1
dense_total3,BalancedZippel,4,0,371.592,142,0,1,3,0,35,20,18,0
dense_total3,BalancedZippelSeparated,4,0,646.283,255,0,1,6,0,35,20,36,1
dense_total3,CuytLee,4,0,360.152,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,5,0,663.153,255,0,1,6,0,35,20,36,1
dense_total3,BalancedZippel,5,0,374.942,142,0,1,3,0,35,20,18,0
dense_total3,CuytLee,5,0,362.521,160,0,1,4,14,35,20,0,0
dense_total3,CuytLee,6,0,366.032,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippel,6,0,377.782,142,0,1,3,0,35,20,18,0
dense_total3,BalancedZippelSeparated,6,0,657.803,255,0,1,6,0,35,20,36,1
dense_total3,CuytLee,7,0,358.272,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,7,0,653.443,255,0,1,6,0,35,20,36,1
dense_total3,BalancedZippel,7,0,373.632,142,0,1,3,0,35,20,18,0
dense_total3,BalancedZippelSeparated,8,0,654.133,255,0,1,6,0,35,20,36,1
dense_total3,CuytLee,8,0,363.062,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippel,8,0,386.601,142,0,1,3,0,35,20,18,0
dense_total3,BalancedZippel,9,0,376.122,142,0,1,3,0,35,20,18,0
dense_total3,CuytLee,9,0,371.652,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,9,0,644.033,255,0,1,6,0,35,20,36,1
dense_box3,CuytLee,1,0,821.574,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,1,0,310.351,86,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,1,0,393.422,102,0,1,3,0,64,27,18,0
dense_box3,BalancedZippelSeparated,2,0,304.482,86,0,1,3,0,64,27,18,0
dense_box3,CuytLee,2,0,823.934,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippel,2,0,387.952,102,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,3,0,390.152,102,0,1,3,0,64,27,18,0
dense_box3,CuytLee,3,0,813.983,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,3,0,321.291,86,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,4,0,386.212,102,0,1,3,0,64,27,18,0
dense_box3,BalancedZippelSeparated,4,0,303.792,86,0,1,3,0,64,27,18,0
dense_box3,CuytLee,4,0,828.653,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,5,0,319.891,86,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,5,0,377.632,102,0,1,3,0,64,27,18,0
dense_box3,CuytLee,5,0,819.994,228,0,1,4,11,64,27,0,0
dense_box3,CuytLee,6,0,821.584,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippel,6,0,388.052,102,0,1,3,0,64,27,18,0
dense_box3,BalancedZippelSeparated,6,0,306.261,86,0,1,3,0,64,27,18,0
dense_box3,CuytLee,7,0,815.213,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,7,0,323.002,86,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,7,0,375.962,102,0,1,3,0,64,27,18,0
dense_box3,BalancedZippelSeparated,8,0,303.611,86,0,1,3,0,64,27,18,0
dense_box3,CuytLee,8,0,820.484,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippel,8,0,393.202,102,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,9,0,380.412,102,0,1,3,0,64,27,18,0
dense_box3,CuytLee,9,0,827.524,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,9,0,302.031,86,0,1,3,0,64,27,18,0
paper_eq28_y_d,CuytLee,1,0,36542.959,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,1,0,4961.312,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,1,0,7495.675,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,2,0,4978.993,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,2,0,35995.727,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippel,2,0,7633.176,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,3,0,7499.785,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,3,0,35921.456,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,3,0,4924.683,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,4,0,7387.574,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,4,0,4896.512,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,4,0,35304.643,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,5,0,5012.663,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,5,0,7563.005,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,5,0,36009.606,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,CuytLee,6,0,35792.046,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippel,6,0,7537.784,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,6,0,4994.883,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,7,0,35212.353,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,7,0,4948.674,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,7,0,7451.535,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,8,0,4955.663,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,8,0,35588.175,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippel,8,0,7668.186,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,9,0,7599.685,451,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,9,0,35549.085,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,9,0,5418.345,306,0,1,2,0,248,180,7,0
paper_eq28_d_y,CuytLee,1,0,35074.863,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,1,0,8114.607,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,1,0,12747.199,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,2,0,8019.248,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,2,0,39143.481,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippel,2,0,15004.620,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,3,0,14989.479,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,3,0,40254.416,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,3,0,8123.177,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,4,0,12830.859,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,4,0,8141.068,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,4,0,35186.703,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,5,0,8086.827,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,5,0,12699.169,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,5,0,44655.297,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,CuytLee,6,0,43123.489,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippel,6,0,12722.249,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,6,0,8151.738,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,7,0,35466.755,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,7,0,8081.407,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,7,0,12502.367,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,8,0,8004.637,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,8,0,39054.010,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippel,8,0,15112.661,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,9,0,15053.949,806,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,9,0,40761.639,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,9,0,8216.328,516,0,1,2,0,248,180,30,0
