case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
ibp_tth2l_b16_rank0001,FireFly_scan,1,probe_limit,568.382,1,1,,,,9223372036854775783:1,FireFly_default,ratracer_trace,1102,35,,
ibp_tth2l_b16_rank0001,Automatic,1,probe_limit,7294.987,1,1,,,,2305843009213693967:1,Symbolica_default,ratracer_trace,1102,35,12.900,
