case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0003,BalancedZippelSeparated,2,ok,28229.860,1632,2,1,0,0,2305843009213693967:1629;2305843009213693973:3,Symbolica_default,cached_powers_Q,753,243,3.676,BalancedZippelSeparated
fire7_nb0_rank0003,FIRE7_Q_learned,3,ok,145004.643,6028,3,2,,,18446744073709551521:3;18446744073709551533:2990;18446744073709551557:3035,FIRE7_native_64,cached_powers_Q,753,243,,
fire7_nb0_rank0003,Automatic,3,ok,51389.734,1656,2,1,0,0,2305843009213693967:1653;2305843009213693973:3,Symbolica_default,cached_powers_Q,753,243,18.874,BalancedZippelSeparated
fire7_nb0_rank0003,BalancedZippelSeparated,3,ok,24967.750,1632,2,1,0,0,2305843009213693967:1629;2305843009213693973:3,Symbolica_default,cached_powers_Q,753,243,3.714,BalancedZippelSeparated
fire7_nb0_rank0003,FireFly_scan,3,ok,350459.819,5285,2,,,,9223372036854775643:141;9223372036854775783:5144,FireFly_default,cached_powers_Q,753,243,,
fire7_nb0_rank0004,BalancedZippelSeparated,1,ok,24609.298,1448,2,1,0,0,2305843009213693967:1445;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,3.747,BalancedZippelSeparated
fire7_nb0_rank0004,FireFly_scan,1,ok,394175.088,5264,2,,,,9223372036854775643:141;9223372036854775783:5123,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0004,FIRE7_Q_learned,1,ok,126519.834,5336,3,2,,,18446744073709551521:3;18446744073709551533:2653;18446744073709551557:2680,FIRE7_native_64,cached_powers_Q,722,243,,
fire7_nb0_rank0004,Automatic,1,ok,22137.350,1472,2,1,0,0,2305843009213693967:1469;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,3.824,BalancedZippelSeparated
fire7_nb0_rank0004,FireFly_scan,2,ok,353839.390,5264,2,,,,9223372036854775643:141;9223372036854775783:5123,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0004,FIRE7_Q_learned,2,ok,143424.437,5336,3,2,,,18446744073709551521:3;18446744073709551533:2653;18446744073709551557:2680,FIRE7_native_64,cached_powers_Q,722,243,,
fire7_nb0_rank0004,Automatic,2,ok,21781.390,1472,2,1,0,0,2305843009213693967:1469;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,3.820,BalancedZippelSeparated
fire7_nb0_rank0004,BalancedZippelSeparated,2,ok,21748.310,1448,2,1,0,0,2305843009213693967:1445;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,3.663,BalancedZippelSeparated
fire7_nb0_rank0004,FIRE7_Q_learned,3,ok,143617.258,5336,3,2,,,18446744073709551521:3;18446744073709551533:2653;18446744073709551557:2680,FIRE7_native_64,cached_powers_Q,722,243,,
fire7_nb0_rank0004,Automatic,3,ok,22089.521,1472,2,1,0,0,2305843009213693967:1469;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,3.708,BalancedZippelSeparated
