case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0011,Automatic,1,ok,20057.893,1498,2,1,0,0,2305843009213693967:1495;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,3.122,BalancedZippelSeparated
fire7_nb0_rank0012,BalancedZippelSeparated,1,ok,13200.089,1068,2,1,0,0,2305843009213693967:1065;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,2.950,BalancedZippelSeparated
fire7_nb0_rank0012,FireFly_scan,1,ok,143897.029,2647,2,,,,9223372036854775643:135;9223372036854775783:2512,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,FIRE7_Q_learned,1,ok,86270.307,3898,3,2,,,18446744073709551521:3;18446744073709551533:1924;18446744073709551557:1971,FIRE7_native_64,cached_powers_Q,431,369,,
fire7_nb0_rank0012,Automatic,1,ok,13729.990,1118,2,1,0,0,2305843009213693967:1115;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,3.039,BalancedZippelSeparated
fire7_nb0_rank0013,BalancedZippelSeparated,1,ok,15429.046,1246,2,1,0,0,2305843009213693967:1243;2305843009213693973:3,Symbolica_default,cached_powers_Q,534,232,2.854,BalancedZippelSeparated
fire7_nb0_rank0013,FireFly_scan,1,ok,206787.481,3665,2,,,,9223372036854775643:131;9223372036854775783:3534,FireFly_default,cached_powers_Q,534,232,,
fire7_nb0_rank0013,FIRE7_Q_learned,1,ok,95226.230,4601,3,2,,,18446744073709551521:3;18446744073709551533:2274;18446744073709551557:2324,FIRE7_native_64,cached_powers_Q,534,232,,
fire7_nb0_rank0013,Automatic,1,ok,16051.489,1288,2,1,0,0,2305843009213693967:1285;2305843009213693973:3,Symbolica_default,cached_powers_Q,534,232,2.947,BalancedZippelSeparated
fire7_nb0_rank0014,BalancedZippelSeparated,1,ok,13417.120,1093,2,1,0,0,2305843009213693967:1090;2305843009213693973:3,Symbolica_default,cached_powers_Q,572,198,2.860,BalancedZippelSeparated
fire7_nb0_rank0014,FireFly_scan,1,ok,176381.728,3311,2,,,,9223372036854775643:129;9223372036854775783:3182,FireFly_default,cached_powers_Q,572,198,,
fire7_nb0_rank0014,FIRE7_Q_learned,1,ok,92528.620,4534,3,2,,,18446744073709551521:3;18446744073709551533:2240;18446744073709551557:2291,FIRE7_native_64,cached_powers_Q,572,198,,
fire7_nb0_rank0014,Automatic,1,ok,13798.880,1139,2,1,0,0,2305843009213693967:1136;2305843009213693973:3,Symbolica_default,cached_powers_Q,572,198,32.753,BalancedZippelSeparated
fire7_nb0_rank0015,BalancedZippelSeparated,1,ok,13785.481,1113,2,1,0,0,2305843009213693967:1110;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,2.787,BalancedZippelSeparated
fire7_nb0_rank0015,FireFly_scan,1,ok,208891.318,3726,2,,,,9223372036854775643:133;9223372036854775783:3593,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0015,FIRE7_Q_learned,1,ok,82003.671,4001,3,2,,,18446744073709551521:3;18446744073709551533:1983;18446744073709551557:2015,FIRE7_native_64,cached_powers_Q,530,232,,
fire7_nb0_rank0015,Automatic,1,ok,14259.332,1155,2,1,0,0,2305843009213693967:1152;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,2.923,BalancedZippelSeparated
fire7_nb0_rank0016,BalancedZippelSeparated,1,ok,15180.275,1237,2,1,0,0,2305843009213693967:1234;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,2.867,BalancedZippelSeparated
fire7_nb0_rank0016,FireFly_scan,1,ok,210947.835,3756,2,,,,9223372036854775643:133;9223372036854775783:3623,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0016,FIRE7_Q_learned,1,ok,94381.326,4549,3,2,,,18446744073709551521:3;18446744073709551533:2249;18446744073709551557:2297,FIRE7_native_64,cached_powers_Q,530,232,,
fire7_nb0_rank0016,Automatic,1,ok,15702.108,1279,2,1,0,0,2305843009213693967:1276;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,2.895,BalancedZippelSeparated
fire7_nb0_rank0017,BalancedZippelSeparated,1,ok,15338.946,1246,2,1,0,0,2305843009213693967:1243;2305843009213693973:3,Symbolica_default,cached_powers_Q,567,189,2.798,BalancedZippelSeparated
fire7_nb0_rank0017,FireFly_scan,1,ok,226655.642,4003,2,,,,9223372036854775643:129;9223372036854775783:3874,FireFly_default,cached_powers_Q,567,189,,
fire7_nb0_rank0017,FIRE7_Q_learned,1,ok,89498.698,4561,3,2,,,18446744073709551521:3;18446744073709551533:2261;18446744073709551557:2297,FIRE7_native_64,cached_powers_Q,567,189,,
