case,method,seed,probe_work,elapsed_us,probes,poles,attempts,thiele,linear_solves,num_terms,den_terms,degree_rows,separation_fallbacks
dense_total3,BalancedZippel,3,1000,1478.985,160,0,1,3,0,35,20,18,0
dense_total3,CuytLee,3,1000,1435.325,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,3,1000,2571.130,276,0,1,6,0,35,20,36,1
dense_total3,BalancedZippel,4,1000,1543.296,160,0,1,3,0,35,20,18,0
dense_total3,BalancedZippelSeparated,4,1000,2576.270,276,0,1,6,0,35,20,36,1
dense_total3,CuytLee,4,1000,1438.536,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,5,1000,2612.490,276,0,1,6,0,35,20,36,1
dense_total3,BalancedZippel,5,1000,1527.506,160,0,1,3,0,35,20,18,0
dense_total3,CuytLee,5,1000,1452.515,160,0,1,4,14,35,20,0,0
dense_total3,CuytLee,6,1000,1435.905,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippel,6,1000,1575.306,160,0,1,3,0,35,20,18,0
dense_total3,BalancedZippelSeparated,6,1000,2603.200,276,0,1,6,0,35,20,36,1
dense_total3,CuytLee,7,1000,1473.065,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,7,1000,2600.119,276,0,1,6,0,35,20,36,1
dense_total3,BalancedZippel,7,1000,1532.795,160,0,1,3,0,35,20,18,0
dense_total3,BalancedZippelSeparated,8,1000,2563.030,276,0,1,6,0,35,20,36,1
dense_total3,CuytLee,8,1000,1429.616,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippel,8,1000,1498.106,160,0,1,3,0,35,20,18,0
dense_total3,BalancedZippel,9,1000,1468.155,160,0,1,3,0,35,20,18,0
dense_total3,CuytLee,9,1000,1417.036,160,0,1,4,14,35,20,0,0
dense_total3,BalancedZippelSeparated,9,1000,2515.770,276,0,1,6,0,35,20,36,1
dense_box3,CuytLee,1,1000,2505.720,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,1,1000,952.363,88,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,1,1000,1315.415,118,0,1,3,0,64,27,18,0
dense_box3,BalancedZippelSeparated,2,1000,943.344,88,0,1,3,0,64,27,18,0
dense_box3,CuytLee,2,1000,2537.849,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippel,2,1000,1311.405,118,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,3,1000,1329.896,118,0,1,3,0,64,27,18,0
dense_box3,CuytLee,3,1000,2517.039,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,3,1000,958.103,88,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,4,1000,1314.625,118,0,1,3,0,64,27,18,0
dense_box3,BalancedZippelSeparated,4,1000,924.493,88,0,1,3,0,64,27,18,0
dense_box3,CuytLee,4,1000,2493.410,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,5,1000,958.153,88,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,5,1000,1312.275,118,0,1,3,0,64,27,18,0
dense_box3,CuytLee,5,1000,2423.389,228,0,1,4,11,64,27,0,0
dense_box3,CuytLee,6,1000,2285.499,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippel,6,1000,1229.714,118,0,1,3,0,64,27,18,0
